representation,prompt_group,pooling_rule,ptype,profile,layer,effect_l2_rms_over_prompts
activation,ipip_stems,final_token,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0,0.18052048981189728
activation,ipip_stems,mean_tokens,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,15,4.906912803649902
activation,ipip_stems,mean_tokens,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,16,5.428502082824707
activation,ipip_stems,mean_tokens,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,17,5.979034423828125
activation,ipip_stems,mean_tokens,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,18,6.570154190063477
activation,ipip_stems,mean_tokens,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,19,6.965926647186279
activation,ipip_stems,mean_tokens,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,20,7.3515095710754395
activation,ipip_stems,mean_tokens,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,21,8.294946670532227
activation,ipip_stems,mean_tokens,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,22,8.933196067810059
activation,ipip_stems,mean_tokens,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,23,9.86141300201416
activation,ipip_stems,mean_tokens,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,24,10.745870590209961
activation,ipip_stems,mean_tokens,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,25,11.680596351623535
activation,ipip_stems,mean_tokens,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,26,12.59614372253418
activation,ipip_stems,mean_tokens,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,27,13.578947067260742
activation,ipip_stems,mean_tokens,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,28,14.640049934387207
activation,ipip_stems,mean_tokens,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,29,16.860660552978516
activation,ipip_stems,mean_tokens,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,30,21.07623291015625
activation,ipip_stems,mean_tokens,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,31,41.349365234375
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,0,0.13701282441616058
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1,3.7426857948303223
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,2,3.7731873989105225
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,3,3.846961736679077
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,4,3.9439611434936523
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,5,4.06320333480835
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,6,4.210484027862549
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,7,4.421922206878662
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,8,4.660826206207275
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,9,4.7760820388793945
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,10,4.923120975494385
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,11,5.006295204162598
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,12,5.191514492034912
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,13,5.272944450378418
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,14,5.398868083953857
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,15,5.6161627769470215
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,16,6.057404041290283
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,17,6.515605449676514
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,18,6.991421699523926
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,19,7.324862957000732
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,20,7.716835021972656
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,21,8.557917594909668
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,22,9.206809043884277
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,23,10.026551246643066
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,24,10.766420364379883
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,25,11.606802940368652
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,26,12.460892677307129
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,27,13.381796836853027
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,28,14.362664222717285
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,29,16.507020950317383
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,30,20.628833770751953
activation,ipip_stems,mean_tokens,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,31,40.96766662597656
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,0,0.15008212625980377
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1,2.9366843700408936
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,2,2.966817617416382
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,3,3.0379726886749268
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,4,3.142080068588257
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,5,3.286224603652954
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,6,3.4902870655059814
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,7,3.7632856369018555
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,8,4.030342102050781
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,9,4.183562755584717
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,10,4.341372489929199
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,11,4.483624458312988
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,12,4.684894561767578
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,13,4.762507438659668
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,14,4.937465667724609
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,15,5.139713287353516
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,16,5.649144649505615
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,17,6.102933883666992
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,18,6.6050519943237305
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,19,6.988367080688477
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,20,7.376277446746826
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,21,8.250802040100098
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,22,8.909049034118652
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,23,9.769715309143066
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,24,10.525821685791016
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,25,11.456808090209961
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,26,12.366411209106445
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,27,13.321578025817871
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,28,14.393400192260742
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,29,16.448312759399414
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,30,20.28238296508789
activation,ipip_stems,mean_tokens,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,31,37.06269836425781
activation,ipip_stems,mean_tokens,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,0,0.15031185746192932
activation,ipip_stems,mean_tokens,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1,3.0148568153381348
activation,ipip_stems,mean_tokens,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,2,3.045654773712158
activation,ipip_stems,mean_tokens,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,3,3.1315250396728516
activation,ipip_stems,mean_tokens,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,4,3.2466588020324707
activation,ipip_stems,mean_tokens,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,5,3.359250545501709
